kernel_ns,app_mono_ns,src,sport,dst,dport,sequence,counter,flags,mode
1787953631814584581,5208899503154,127.0.0.1,42562,127.0.0.1,12345,1,1,8,3
1787953631829489267,5208914337617,127.0.0.1,42562,127.0.0.1,12345,2,2,8,3
1787953631844485359,5208929335820,127.0.0.1,42562,127.0.0.1,12345,3,3,8,3
1787953631859514896,5208944405469,127.0.0.1,42562,127.0.0.1,12345,4,4,8,3
1787953631874481081,5208959329932,127.0.0.1,42562,127.0.0.1,12345,5,5,8,3
1787953631889475952,5208974318487,127.0.0.1,42562,127.0.0.1,12345,6,6,8,3
1787953631904479544,5208989326913,127.0.0.1,42562,127.0.0.1,12345,7,7,8,3
1787953631919487804,5209004350061,127.0.0.1,42562,127.0.0.1,12345,8,8,8,3
1787953631934476711,5209019323209,127.0.0.1,42562,127.0.0.1,12345,9,9,8,3
1787953631949476952,5209034323357,127.0.0.1,42562,127.0.0.1,12345,10,10,8,3
1787953631964482155,5209049326431,127.0.0.1,42562,127.0.0.1,12345,11,11,8,3
1787953631979477581,5209064321283,127.0.0.1,42562,127.0.0.1,12345,12,12,8,3
1787953631994473100,5209079317302,127.0.0.1,42562,127.0.0.1,12345,13,13,8,3
1787953632009482137,5209094326080,127.0.0.1,42562,127.0.0.1,12345,14,14,8,3
1787953632024476581,5209109325709,127.0.0.1,42562,127.0.0.1,12345,15,15,8,3
1787953632039485044,5209124341431,127.0.0.1,42562,127.0.0.1,12345,16,16,8,3
1787953632054474396,5209139317394,127.0.0.1,42562,127.0.0.1,12345,17,17,8,3
1787953632069481729,5209154329839,127.0.0.1,42562,127.0.0.1,12345,18,18,8,3
1787953632084475100,5209169318505,127.0.0.1,42562,127.0.0.1,12345,19,19,8,3
1787953632099473822,5209184314802,127.0.0.1,42562,127.0.0.1,12345,20,20,8,3
1787953632114478470,5209199321209,127.0.0.1,42562,127.0.0.1,12345,21,21,8,3
1787953632129475526,5209214321117,127.0.0.1,42562,127.0.0.1,12345,22,22,8,3
1787953632144487952,5209229352061,127.0.0.1,42562,127.0.0.1,12345,23,23,8,3
1787953632159492377,5209244359505,127.0.0.1,42562,127.0.0.1,12345,24,24,8,3
1787953632174477785,5209259323839,127.0.0.1,42562,127.0.0.1,12345,25,25,8,3
1787953632189471711,5209274315968,127.0.0.1,42562,127.0.0.1,12345,26,26,8,3
1787953632204487877,5209289354413,127.0.0.1,42562,127.0.0.1,12345,27,27,8,3
1787953632219476600,5209304319802,127.0.0.1,42562,127.0.0.1,12345,28,28,8,3
1787953632234472637,5209319314468,127.0.0.1,42562,127.0.0.1,12345,29,29,8,3
1787953632249476507,5209334322931,127.0.0.1,42562,127.0.0.1,12345,30,30,8,3
1787953632264490488,5209349341302,127.0.0.1,42562,127.0.0.1,12345,31,31,8,3
1787953632279482840,5209364332579,127.0.0.1,42562,127.0.0.1,12345,32,32,8,3
1787953632294479100,5209379323542,127.0.0.1,42562,127.0.0.1,12345,33,33,8,3
1787953632309487563,5209394334987,127.0.0.1,42562,127.0.0.1,12345,34,34,8,3
1787953632324478988,5209409323857,127.0.0.1,42562,127.0.0.1,12345,35,35,8,3
1787953632339483081,5209424325746,127.0.0.1,42562,127.0.0.1,12345,36,36,8,3
1787953632354484118,5209439336876,127.0.0.1,42562,127.0.0.1,12345,37,37,8,3
1787953632369494970,5209454427746,127.0.0.1,42562,127.0.0.1,12345,38,38,8,3
1787953632384486192,5209469399487,127.0.0.1,42562,127.0.0.1,12345,39,39,8,3
1787953632399483100,5209484393913,127.0.0.1,42562,127.0.0.1,12345,40,40,8,3
1787953632414491637,5209499422283,127.0.0.1,42562,127.0.0.1,12345,41,41,8,3
1787953632429483970,5209514418653,127.0.0.1,42562,127.0.0.1,12345,42,42,8,3
1787953632444490988,5209529409839,127.0.0.1,42562,127.0.0.1,12345,43,43,8,3
1787953632459504285,5209544453468,127.0.0.1,42562,127.0.0.1,12345,44,44,8,3
1787953632474482637,5209559395820,127.0.0.1,42562,127.0.0.1,12345,45,45,8,3
1787953632489481692,5209574385061,127.0.0.1,42562,127.0.0.1,12345,46,46,8,3
1787953632504498896,5209589459709,127.0.0.1,42562,127.0.0.1,12345,47,47,8,3
1787953632519486433,5209604401227,127.0.0.1,42562,127.0.0.1,12345,48,48,8,3
1787953632534480081,5209619383561,127.0.0.1,42562,127.0.0.1,12345,49,49,8,3
1787953632549503618,5209634455357,127.0.0.1,42562,127.0.0.1,12345,50,50,8,3
1787953632564495396,5209649338505,127.0.0.1,42562,127.0.0.1,12345,51,51,8,3
1787953632579479988,5209664390394,127.0.0.1,42562,127.0.0.1,12345,52,52,8,3
1787953632594480322,5209679391135,127.0.0.1,42562,127.0.0.1,12345,53,53,8,3
1787953632609503414,5209694448950,127.0.0.1,42562,127.0.0.1,12345,54,54,8,3
1787953632624487507,5209709398820,127.0.0.1,42562,127.0.0.1,12345,55,55,8,3
1787953632639488822,5209724409431,127.0.0.1,42562,127.0.0.1,12345,56,56,8,3
1787953632654506396,5209739459431,127.0.0.1,42562,127.0.0.1,12345,57,57,8,3
1787953632669485840,5209754419357,127.0.0.1,42562,127.0.0.1,12345,58,58,8,3
1787953632684504747,5209769417320,127.0.0.1,42562,127.0.0.1,12345,59,59,8,3
1787953632699480562,5209784385579,127.0.0.1,42562,127.0.0.1,12345,60,60,8,3
1787953632714491359,5209799418505,127.0.0.1,42562,127.0.0.1,12345,61,61,8,3
1787953632729483951,5209814397801,127.0.0.1,42562,127.0.0.1,12345,62,62,8,3
