pc_mono_ns,bytes
76606087647800,1603
76606197256900,1603
76606297975400,1374
76606403701800,1603
76606510978800,1586
76606621485600,1391
76606731075800,1603
76606838980400,1603
76606945627400,1568
76607052609100,1409
76607160747100,1603
76607262297100,1603
76607374576200,1603
76607475448500,1374
76607583763700,1603
76607696338600,1603
76607805096200,1374
76607913514400,1603
76608015975900,1477
76608125743500,1500
76608230448900,1603
76608331129300,1601
76608432256700,1368
76608532864100,1368
76608641453600,1596
76608741808900,1368
76608849402600,1596
76608949453300,1368
76609052732000,1368
76609166809700,1596
76609278405100,1824
76609388551700,1571
76609493741700,1338
76609604777000,1561
76609713099000,1561
76609822714900,1561
76609926835300,1338
76610038200700,1561
76610151776000,1561
76610251876400,1561
76610353890700,1338
76610465174000,1561
76610578802300,1561
76610689486000,1561
76610803943700,1561
76610913916500,1561
76611023404900,1561
76611126153100,1338
76611234819000,1561
76611342982400,1561
76611444381000,1338
76611553135700,1561
76611664096400,1561
76611774665700,1561
76611883643500,1561
76611994785300,1561
76612104448900,1338
76612214235200,1784
76612328316200,1561
76612433013200,1338
76612548151600,1561
76612653465900,1561
76612755099600,1338
76612858894900,1561
76612965102500,1338
76613070256300,1561
76613175749000,1338
76613281242200,1668
76613389800300,1454
76613499631800,1561
76613612137300,1561
76613720422200,1561
76613833348600,1561
76613933768600,1338
76614047359900,1561
76614160093400,1561
76614266715700,1561
76614373880700,1561
76614481892700,1561
76614593188700,1372
76614703220100,1527
76614814583400,1561
76614928993000,1561
76615037238100,1561
76615142161300,1561
76615245884000,1509
76615358291400,1477
76615467754500,1474
76615578862900,1561
76615679335200,1338
76615787017800,1561
76615895876500,1561
76616007653000,1561
76616120096500,1561
76616227469000,1561
76616340907000,1561
76616456546300,1561
76616569883000,1561
76616679145300,1561
76616789493200,1561
76616902738600,1561
76617004999200,1338
76617117911500,1561
76617228634400,1784
76617338459100,1367
76617444876700,1532
76617556064300,1561
76617670380100,1561
76617780853800,1561
76617885903300,1370
76617999868800,1752
76618101446100,4096
76618128732600,4096
76618156331400,4096
76618183189200,4096
76618210025500,4096
76618237423200,4096
76618264994600,4096
76618291622600,4096
76618398180400,3257
76618505906200,1390
76618611955300,1514
76618723373800,1596
76618832988400,1596
76618942091700,1596
76619044204400,1368
76619154456600,1596
76619262127300,1596
76619371226900,1596
76619472280400,1368
76619578190900,1596
76619682284400,1368
76619791140500,1596
76619891349600,1368
76620002184200,1596
76620116339500,1596
76620217949300,1368
76620317922200,1596
76620426720900,1596
76620535380200,1574
76620639750700,1390
76620745883300,1596
76620853450100,1368
76620954473300,1596
76621055629700,1368
76621165356200,1596
76621273320400,1596
76621384993900,1596
76621493608500,1596
76621603750700,1368
76621712896900,1596
76621816217000,1596
76621926019700,1368
76622030966900,1596
76622132197000,1368
76622240699800,1596
76622348848200,1596
76622451220800,1519
76622555177000,1445
76622670369300,1596
76622779828000,1596
76622888155100,1596
76622996478900,1368
76623108906300,1596
76623217820000,1596
76623323883300,1596
76623431792600,1596
76623544480500,1596
76623654634400,1596
76623763561900,1551
76623873204400,1413
