kernel_ns,app_mono_ns,src,sport,dst,dport,sequence,counter,flags,mode
1787953596020265492,5173105229286,192.168.20.11,50262,192.168.20.108,12345,225,24,8,3
1787953596035032843,5173119974416,192.168.20.11,50262,192.168.20.108,12345,226,25,8,3
1787953596049732751,5173134650397,192.168.20.11,50262,192.168.20.108,12345,227,26,8,3
1787953596064839843,5173149762694,192.168.20.11,50262,192.168.20.108,12345,228,27,8,3
1787953596079809306,5173164747175,192.168.20.11,50262,192.168.20.108,12345,229,28,8,3
1787953596095012547,5173179927323,192.168.20.11,50262,192.168.20.108,12345,230,29,8,3
1787953596109402917,5173194321582,192.168.20.11,50262,192.168.20.108,12345,231,30,8,3
1787953596124736603,5173209716434,192.168.20.11,50262,192.168.20.108,12345,232,31,8,3
1787953596139906825,5173224825120,192.168.20.11,50262,192.168.20.108,12345,233,32,8,3
1787953596155450417,5173240361694,192.168.20.11,50262,192.168.20.108,12345,234,33,8,3
1787953596169823103,5173254770360,192.168.20.11,50262,192.168.20.108,12345,235,34,8,3
1787953596184707510,5173269623397,192.168.20.11,50262,192.168.20.108,12345,236,35,8,3
1787953596199738066,5173284654212,192.168.20.11,50262,192.168.20.108,12345,237,36,8,3
1787953596215492732,5173300446582,192.168.20.11,50262,192.168.20.108,12345,238,37,8,3
1787953596230114788,5173315055323,192.168.20.11,50262,192.168.20.108,12345,239,38,8,3
1787953596245079010,5173329999397,192.168.20.11,50262,192.168.20.108,12345,240,39,8,3
1787953596260348140,5173345263823,192.168.20.11,50262,192.168.20.108,12345,241,40,8,3
1787953596274746603,5173359692675,192.168.20.11,50262,192.168.20.108,12345,242,41,8,3
1787953596289709214,5173374627582,192.168.20.11,50262,192.168.20.108,12345,243,42,8,3
1787953596304684917,5173389594286,192.168.20.11,50262,192.168.20.108,12345,244,43,8,3
1787953596319682195,5173404631601,192.168.20.11,50262,192.168.20.108,12345,245,44,8,3
