pc_mono_ns,bytes
76658938085300,1563
76659040703200,1427
76659149843800,1610
76659257213800,1380
76659365978500,1610
76659473240100,1610
76659583173900,1610
76659685927600,1380
76659792843000,1610
76659904978400,1610
76660015055500,1610
76660115121200,1380
76660224885400,1610
76660333324700,1610
76660434991300,1380
76660538153300,1380
76660651986900,1610
76660754505200,1610
76660861909900,1610
76660962935100,1380
76661072496100,1606
76661183945400,1596
76661289816000,1596
76661401614200,1555
76661507032600,1409
76661618608700,1596
76661732051400,1596
76661833827200,1596
76661942650900,1596
76662054760700,1591
76662164363200,1338
76662273432800,1561
76662383742100,1561
76662498894700,1561
76662599217300,1338
76662708455000,1561
76662814976100,1561
76662923788800,1561
76663032674800,1561
76663134032500,1338
76663242687600,1561
76663352886500,1561
76663465876100,1561
76663574293200,1338
76663679476100,1561
76663784228700,1427
76663896292700,1695
76664001456000,1418
76664112672900,1481
76664221785000,1561
76664331543500,1561
76664435130700,1338
76664545555000,1561
76664645789900,1471
76664754538100,1428
76664866669700,1784
76664978204200,1561
76665087026700,1338
76665190529400,1561
76665302671500,1561
76665411290900,1561
76665520284700,1338
76665629058500,1561
76665737236500,1561
76665847786200,1561
76665957622400,1561
76666068028000,1561
76666177596800,1561
76666282819300,1338
76666386462700,1561
76666486765600,1338
76666587516600,1338
76666701175300,1561
76666804481500,1561
76666905785900,1338
76667012997700,1561
76667124997000,1561
76667228510200,1338
76667338771200,1561
76667442835300,1561
76667552503000,1560
76667667254600,1562
76667777061700,1351
76667885970800,1771
76667997111000,1561
76668100667600,1338
76668208083700,1561
76668316592500,1394
76668422752900,1505
76668531738800,1561
76668641988100,1561
76668749633200,1338
76668858376600,1784
76668967735300,1338
76669072690500,1556
76669182676300,1561
76669292011000,1561
76669401279000,1338
76669505456900,1561
76669610202200,1338
76669715930000,1561
76669826707900,1561
76669935585300,1561
76670038018300,1338
76670142564400,1561
76670250219300,1561
76670354454500,1338
76670455053200,1338
76670566713600,1561
76670674753700,1561
76670783557500,1561
76670892779700,3944
76670919908900,4096
76670947321000,4096
76670974161500,4096
76671001454900,4096
76671028578000,4096
76671055712900,4096
76671083451600,4096
76671110081300,4096
76671136481700,4096
76671238763500,4096
76671338488700,1577
76671441225800,1368
76671544500100,1368
76671650813300,1587
76671759590100,1596
76671866276700,1368
76671978234000,1824
76672078825500,1368
76672181691300,1528
76672291313100,1436
76672397068500,1596
76672504274500,1596
76672614220900,1368
76672723494500,1596
76672837690000,1596
76672939127100,1596
76673042068500,1368
76673156560700,1824
76673257635200,1368
76673359057300,1368
76673466624000,1596
76673568255600,1368
76673668928000,1368
76673773712100,1596
76673878531000,1368
76673987866400,1824
76674100405600,1596
76674210502000,1584
76674322364100,1452
76674430028700,1524
76674533263300,1596
76674644712600,1385
76674755573300,1579
76674858533400,1596
76674967250900,1596
76675075445000,1596
76675184144600,1512
76675294633600,1452
76675402528500,1596
76675515314700,1596
76675617990300,1368
76675728078500,1596
76675838771400,1596
76675947609800,1596
76676060229600,1596
76676165699400,1596
76676274765600,1596
76676381006400,1368
76676486700900,1596
76676594911500,1596
76676703980200,1368
